,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Label
850,0.002856946,-0.007364816,0.002692188,-0.008049137,-0.000826408,-0.003537023,-0.000494901,-0.001045387,-0.002484077,1.53E-05,4
851,0.024717727,0.001862407,0.000369048,-0.003643631,-0.020603106,-0.00101818,-0.03456893,0.007699262,-0.003638066,-0.001988798,10
852,0.01382321,0.000365697,0.000669737,-0.004438398,-0.025071841,0.000704349,-0.016265543,0.001424217,0.004908887,-0.001340613,10
853,0.001998632,-0.006414368,0.002358196,-0.006335234,0.000479131,-0.002886767,-0.000536407,-0.00025063,-0.000344757,0.00019116,4
854,0.001722124,-0.012633158,0.003962465,-0.01200755,0.003658271,-0.0053768,0.002965191,-0.000208731,-0.000110488,-0.002211466,3
855,0.025038409,-0.000389469,0.001057002,-0.005307769,-0.021374344,0.000782609,-0.002060548,-0.019939201,-0.008314068,0.001173448,10
856,0.001241978,-0.008484854,0.003214475,-0.009100079,0.002599659,-0.003837526,0.002101433,-0.000171016,-0.000144544,-0.001798464,3
857,0.02533358,0.002965776,-0.000191026,-0.000560964,-0.005517177,-0.001482367,-0.027229663,0.021885987,-0.004333024,-0.001926338,10
858,0.002093318,-0.020288092,-0.008732853,0.006221351,8.20E-05,-0.000724122,0.000592376,-5.53E-05,-9.06E-05,-0.000172133,4
859,0.000673984,-0.000616087,0.000322369,-0.0010185,-0.001010569,-0.000349684,-0.000717329,-0.000278998,-0.0002632,1.17E-05,4
860,0.000746467,-0.005203796,0.001961802,-0.005041091,0.001395643,-0.002325605,0.001166273,1.89E-05,-5.83E-05,-0.001114375,4
861,0.006570097,-0.000785986,0.000479522,-0.002395418,-0.008512256,-2.85E-05,-0.006441077,0.006942936,0.006393504,-0.00035659,10
862,0.000377408,-0.002835602,0.000740147,-0.002295631,0.000735793,-0.000990608,0.000605879,-6.63E-06,4.75E-05,-0.000540797,4
863,0.001900913,-0.013795173,0.000814292,-0.007126444,0.002370864,-0.004602622,0.00210787,-0.000147362,9.82E-05,-0.002567352,3
864,0.001658537,-0.011341764,0.004241484,-0.014894926,0.00652456,0.033138046,-0.001380426,0.000108434,-7.21E-05,-0.001066219,4
865,0.002074059,-0.00654764,0.002370264,-0.007233998,0.000500391,-0.002876429,-0.000558955,-0.000253911,-0.000404631,-0.000312543,4
866,0.00208687,-0.017357701,0.014129615,-0.000943991,0.002308194,-0.004650318,0.002479055,-8.36E-05,8.00E-05,-0.002865921,3
867,0.000877769,-0.00607785,0.00189079,-0.006303789,0.00176675,-0.002682771,0.001409174,-1.94E-05,3.96E-05,-0.001357225,4
868,0.001155129,-0.00891796,0.010899483,-0.003227047,0.002566574,0.006038942,0.000855216,-8.60E-05,0.000104747,-0.001784828,4
869,0.00180059,-0.004846728,0.001873962,-0.005347636,-8.52E-05,-0.001936152,-0.001074617,-0.000157525,-0.000346119,0.000435424,4
870,0.075263081,0.013569292,-0.002633677,0.009113347,-0.004117912,0.011625661,0.108042086,-0.071435799,-0.019741626,0.003475492,9
871,0.0108324,-0.001278103,0.001108251,-0.006223248,-0.026814779,-0.000240646,-0.022010241,0.005245745,0.007902308,-0.001354228,10
872,0.008741524,0.000537574,0.000298434,-0.002232463,-0.014315899,0.000734488,-0.009754744,0.005070353,0.003112694,-0.000865225,10
873,0.002138519,-0.018812412,-0.0066149,0.003680488,0.00036707,-0.001624289,0.000417488,-2.18E-05,1.53E-05,-0.001031518,4
874,0.003103211,-0.02364068,0.002707854,-0.01481553,0.004764658,-0.008538851,0.004301633,-0.000218974,1.91E-05,-0.004303999,3
875,0.003127215,-0.022022704,0.001897502,-0.01356899,0.003821217,-0.00687191,0.00372599,-0.000307336,-9.17E-05,-0.001759648,3
876,9.38E-05,-0.000267782,0.000130367,-0.000436783,-9.54E-05,-2.19E-05,-0.000155898,8.44E-05,3.42E-05,0.001184673,4
877,0.001296208,-0.010098432,-0.001310036,-0.002791437,0.00103672,-0.001073752,0.000933624,8.25E-05,-2.93E-05,-0.001650878,4
878,0.004005131,-0.007987739,0.003048786,-0.009237325,-0.000711802,-0.003905151,-0.003419263,-0.000390387,-0.000871132,0.022038803,4
879,0.0023917,-0.007611751,0.002841576,-0.008335088,0.00042874,-0.004026537,-0.000791624,5.59E-05,8.18E-05,0.00101576,4
880,0.001580244,-0.008674228,0.00255371,-0.008592867,0.001529871,-0.004147635,0.001180468,4.95E-05,0.000145767,-0.001657095,3
881,0.001553862,-0.012690068,-0.004105959,0.001540063,9.75E-05,-0.001479653,0.000316134,-9.04E-07,0.000265107,-0.000946261,4
882,0.00105521,-0.007408939,0.002440854,-0.007275765,0.002013052,-0.002806699,0.001467165,-6.66E-05,-2.26E-05,-0.001455408,4
883,0.000492007,-0.003564109,0.000980582,-0.003167183,0.000890482,-0.00158972,0.000719535,-3.09E-05,3.33E-06,-0.000574767,4
884,0.016909534,0.000907414,0.000461477,-0.004188744,-0.028632874,0.001465351,-0.017278839,0.017156059,0.012749134,-0.002109293,10
885,0.001969176,-0.007483085,0.002857589,-0.008196776,0.001258566,-0.0034799,0.000293797,-0.000247748,-0.000326411,-0.00110033,3
886,0.001374883,-0.009529656,0.003255118,-0.010107861,0.00292875,-0.003891375,0.002188468,-0.000104994,-3.13E-05,-0.00205575,3
887,0.000741364,-0.005258049,0.001860802,-0.005376083,0.001653518,-0.00184571,0.001187021,-9.42E-05,-6.12E-05,-0.000772767,4
888,0.002305222,-0.016658303,0.005873258,-0.01776889,0.006464096,0.01017737,0.002369346,-0.000176408,0.000120464,-0.003909173,3
889,0.012956691,-0.000793746,0.001072964,-0.006572188,-0.035827675,0.001593882,-0.015470314,-0.006393344,-0.024362412,-0.001705985,10
890,0.001326168,-0.009254203,0.003770828,-0.010053308,0.002791073,-0.005084203,0.002350814,-2.31E-05,-5.12E-05,0.004320751,3
891,0.001752807,-0.00408027,0.001519004,-0.004345688,-0.000488663,-0.001823124,-0.001318125,-0.000196686,-0.000457168,0.000263267,4
892,0.002862057,-0.022627256,0.012843717,-0.047684748,0.029991282,0.236561916,-0.019028671,0.001036565,-0.000102628,0.000263758,1
893,0.017153422,0.000769054,0.000544222,-0.003633057,-0.018915842,-0.000424486,-0.022756352,0.008809907,0.000668507,-0.001632014,10
894,0.00230499,-0.018588752,-0.001679277,-0.00397625,0.001856783,-0.003306585,0.001534352,-9.29E-05,-7.12E-05,0.006373992,3
895,0.002440529,-0.020865988,-0.001964078,-0.005843026,0.002895967,-0.004887246,0.002911162,-0.000118308,-1.93E-05,-0.003752368,3
896,0.011241962,-0.000497248,0.000708544,-0.003601628,-0.01016685,-0.001762446,-0.023240353,0.001613986,-0.00335209,-0.001131532,10
897,2.34E-05,-6.92E-05,2.89E-05,-0.000111379,-2.37E-05,-3.11E-05,-3.03E-05,2.29E-05,4.08E-07,7.64E-05,4
898,0.002122215,-0.00721617,0.00263727,-0.007439066,0.000635488,-0.003563332,-0.000276637,-0.000230982,-0.000401954,-0.000700475,4
899,0.001393568,-0.008179785,0.003198053,-0.008851008,0.002003379,-0.003459279,0.001392604,6.74E-06,-3.92E-05,-0.001795152,3
900,0.013906887,0.001828648,-0.000215719,6.44E-07,-0.007461603,0.00160008,0.007640376,-0.018708402,-0.010607399,0.000331166,4
901,0.001290822,-0.009006816,0.002759538,-0.008157959,0.00232166,-0.003295678,0.001796049,-2.79E-05,0.000101101,-0.002217241,3
902,0.014659201,-0.000127744,0.000487235,-0.002541725,-0.005655429,-0.00108269,-0.009654461,0.007249734,0.008950925,-0.00092664,10
903,0.001740353,-0.013931675,0.00078902,-0.007345395,0.002807787,-0.004896005,0.00248359,-0.000202598,-0.000103283,-0.00342383,3
904,0.002727448,-0.012327472,0.004342151,-0.012275789,0.002398142,-0.005585072,0.001227271,-0.000346024,-0.000287846,-0.001231483,3
905,0.001623902,-0.011762378,0.003869287,-0.011617939,0.003653622,-0.003778829,0.002766793,-0.000220286,-1.84E-05,-0.002576539,3
906,0.001232081,-0.010590565,-0.001414852,-0.002359717,0.001292939,-0.002232499,0.001364959,-5.63E-05,-8.09E-05,-0.002130517,4
907,0.002649405,-0.018882363,0.0019348,0.0180553,-0.002859191,0.001661492,-0.002172143,-0.000145381,-0.000329046,0.001159008,4
908,0.001427947,-0.003823921,0.001252666,-0.003829358,-8.21E-06,-0.001458425,-0.000821061,-0.000215415,-0.000374309,0.000291788,4
909,0.001356169,-0.009759942,0.003271564,-0.009826252,0.00292545,-0.004729778,0.002394867,-0.000124955,1.05E-05,-0.002158498,3
910,0.000506319,-0.00112845,0.000504225,-0.001268436,-0.000317126,-0.000187841,-0.000738575,7.46E-05,9.89E-05,2.80E-05,4
911,0.001662194,-0.004650152,0.001647923,-0.004725884,0.000158766,-0.00221123,-0.00071968,-0.000261472,-0.000441806,-4.02E-05,4
912,7.91E-05,-0.000272149,0.000117758,-0.000422776,-0.00010351,-0.000147919,-0.000169587,1.84E-05,5.58E-06,-0.000131018,4
913,0.000347186,-0.002691907,0.000606621,-0.002563311,0.000842841,-0.00109453,0.000697358,-4.57E-05,-2.31E-05,-0.000821206,4
914,0.000510172,-0.003627556,0.001231694,-0.003921567,0.00119368,-0.001122597,0.000881238,-2.86E-05,-8.49E-06,-0.000752378,4
915,0.002122707,-0.017084075,-0.001107796,-0.005279081,0.002261778,-0.003784357,0.001929983,-9.01E-05,8.41E-05,-0.002606719,3
916,0.054869162,0.010419188,-0.002434746,0.010332145,0.039359325,-0.002120059,0.006033733,0.050050386,0.037162346,-0.000670971,10
917,0.010272319,0.001539441,-0.000260086,0.001555223,0.0137545,-0.00298476,-0.019360203,-0.000867121,-0.0124369,-0.00025822,4
918,0.001685553,-0.011790586,0.004502491,-0.011906129,0.003407732,-0.006232803,0.002848225,-0.000142035,2.07E-05,-0.002405839,3
919,0.00263188,-0.009918577,0.003466876,-0.011136987,0.002198315,0.006651313,-0.001226151,-0.000285815,-0.000301423,0.000344278,3
920,0.003081169,-0.02375013,0.000654623,-0.010808962,0.003801065,-0.006810283,0.003396358,-0.000196803,0.000291585,-0.003652266,3
921,0.003262829,-0.024304471,0.004025616,-0.017963258,0.005490629,-0.00956106,0.004729593,7.31E-05,0.000641386,0.01229396,3
922,0.016082978,-0.000875353,0.001043325,-0.004779517,-0.017517595,-0.000146423,-0.010816975,-0.001553527,0.002556658,-0.000538611,10
923,0.004568359,-0.035346191,-0.020423592,0.019830724,-0.003154661,0.001009198,-0.002363573,-0.000242806,-0.000401865,0.001319343,4
924,0.043725817,0.008557419,-0.002187562,0.008118106,0.005935436,0.009044482,0.113398246,0.196067596,-0.109828073,0.003218427,5
925,0.002401184,-0.009182092,0.003124143,-0.009669436,0.001218227,-0.004224606,0.000269417,-0.000162155,-0.000210649,-0.001353178,3
926,0.003363181,-0.026153224,0.002442227,-0.016148391,0.005404901,-0.008729931,0.004580676,-0.000214025,3.91E-05,-0.005377099,3
927,0.000973087,-0.006767223,0.001622777,-0.00622889,0.001880658,-0.002943819,0.001543997,-1.58E-05,0.000107084,-0.001819458,4
928,0.001239558,-0.008122439,0.003409667,-0.011072718,0.004558848,0.024215671,-0.001339151,9.42E-05,-0.000119225,-0.001147808,4
929,0.001569323,-0.013550821,-0.001564253,-0.001035084,0.001200388,-0.002640941,0.001229164,-8.90E-05,8.32E-05,4.96E-05,4
930,0.002220997,-0.017426165,0.007738415,-0.001680168,0.001551069,-0.003884183,0.001853882,9.28E-05,-0.000183143,-0.002286023,3
931,0.013502628,-2.58E-05,0.000811345,-0.005149028,-0.02694577,0.000547473,-0.019363185,0.006705147,0.005105337,0.003724902,10
932,0.000528826,-0.002866256,0.000905,-0.002914165,0.000589306,-0.001555546,0.000587559,-4.96E-05,2.80E-05,-0.00066905,4
933,0.002144564,-0.007639559,0.002675046,-0.008359616,0.000901082,-0.004229989,-5.35E-05,-0.000271921,-0.000438018,-0.000335096,3
934,0.002212786,-0.008530531,0.002886694,-0.00864309,0.001193698,-0.00372188,0.000120434,-0.000272149,-0.000433568,-0.000724727,3
935,0.009185004,-0.00102969,0.000955097,-0.005084918,-0.021288475,0.000369049,-0.012431688,0.002432465,0.001132923,-0.000969465,10
936,0.000137157,-0.000597111,0.000177908,-0.000709457,1.23E-05,-0.000248905,2.59E-05,0.000124028,-1.93E-05,0.000194983,4
937,0.00086856,-0.001953948,0.000805587,-0.002436596,-0.000684861,-0.000638405,-0.00023065,0.000306717,0.000124041,0.000349762,4
938,0.002420295,-0.01378665,0.004708372,-0.013971274,0.002800592,-0.006126528,0.002497036,-0.000294818,3.49E-05,-0.000518385,3
939,0.001899079,-0.016457586,-0.001473826,-0.00549376,0.003395073,0.006933802,0.001056032,-0.000145538,-0.000114826,-0.001644937,3
940,0.0140223,0.000545123,0.000559555,-0.003808537,-0.02067291,0.00038242,-0.016342399,0.004164496,0.013163698,-0.000934182,10
941,0.001304228,-0.009350693,0.012522462,-0.000671589,0.001226997,-0.002516794,0.000991874,-1.84E-05,-6.24E-05,-0.001510655,4
942,0.002862057,-0.022627256,0.012843717,-0.047684748,0.029991282,0.236561916,-0.019028671,0.001036565,-0.000102628,0.000263758,1
943,0.001497257,-0.009048412,0.002728147,-0.008831125,0.002200674,-0.004165949,0.001471484,-1.52E-05,-0.000189602,-0.00165052,3
944,2.50E-05,-6.57E-05,3.40E-05,-9.81E-05,-2.30E-05,-4.89E-05,-3.53E-05,1.53E-05,-9.61E-06,0.000178291,4
945,0.002498178,-0.019640201,0.001493149,-0.011022584,0.003847665,-0.006301947,0.003560665,-0.000131173,-2.04E-05,-0.002602982,3
946,0.001024413,-0.003645545,0.001011165,-0.003402841,-0.000419272,-0.001841031,-0.00078166,0.000425741,0.000727694,0.006184983,4
947,0.074025013,0.014264443,-0.003622875,0.018952006,0.12795431,-0.022380651,-0.13245257,0.032634873,-0.055279683,-0.003226896,7
948,0.001740483,-0.014312548,-0.001086383,-0.004791514,0.002734196,0.007385474,0.000303136,-2.39E-05,4.45E-05,0.017129309,4
949,0.007672331,-0.096763066,-0.077726665,0.092767807,-0.011771694,0.014721297,-0.005296751,-2.06E-05,0.000247027,0.003831879,8
950,0.006137487,-0.001389866,0.000783644,-0.004290666,-0.016273149,-0.000420797,-0.014003109,0.002514175,0.003248787,-0.000544084,10
951,0.00183648,-0.014502226,0.013807654,-0.007771998,0.004193187,0.00412122,0.002104044,-9.61E-05,2.12E-05,-0.002339872,3
952,0.016024023,0.000552696,0.000691704,-0.004933791,-0.029214584,0.000916989,-0.018093457,0.011191845,0.020477299,-0.001284301,10
953,0.000672137,-0.004756924,0.002158701,-0.004650697,0.001473057,-0.002223441,0.001134988,-0.000100237,-8.26E-05,-0.00095122,4
954,0.000842682,-0.005105609,0.001656838,-0.004726271,0.001127489,-0.002580189,0.000769238,-5.63E-06,0.00011199,0.000512792,4
955,0.00192009,-0.012335477,0.004204571,-0.013210351,0.003600217,-0.006889631,0.003108235,-0.000250712,-3.73E-05,-0.003373828,3
956,0.001065081,-0.00769736,0.003244288,-0.007976334,0.002387016,-0.003112609,0.001816081,-9.51E-05,-4.95E-05,-0.001284856,3
957,0.001708681,-0.004361483,0.001682483,-0.004868828,8.88E-05,-0.002068274,-0.000761453,-0.000222677,-0.000339699,0.000177479,4
958,0.00158739,-0.009710986,0.003754875,-0.01078066,0.003348206,0.004383802,0.00105502,-0.000133385,-6.95E-05,0.004613112,3
959,0.002535387,-0.009981355,0.00378873,-0.010308628,0.001442835,-0.00482221,9.56E-05,-0.000337955,-0.000442239,0.007589214,3
960,0.001231538,-0.008580389,0.002734621,-0.008512588,0.002346787,-0.004120652,0.001824196,-2.00E-05,5.20E-05,-0.00056626,3
961,0.038233777,0.00388014,0.000500222,-0.006899293,-0.070578056,0.00882071,0.008702598,-0.029632073,-0.100243513,-0.002392023,2
962,0.004180062,-0.020386918,0.006784345,-0.020834369,0.004337352,-0.008982877,0.00206459,-0.000444027,-0.000532492,-0.001262718,3
963,0.001498974,-0.008526808,0.003026868,-0.009040631,0.001641572,-0.003835799,0.001078113,3.83E-05,-5.36E-05,0.006442483,3
964,0.002174763,-0.007989581,0.002867209,-0.008528611,0.001178331,-0.003224061,-3.43E-05,-0.000295378,-0.000493292,0.00046731,3
965,0.008850819,-0.005941934,0.002397789,-0.009018846,-0.017270243,-0.00185213,-0.009860708,0.00352834,-0.001601504,0.000515503,10
966,0.017286884,0.002109399,-4.75E-05,-0.000873255,-0.011097207,0.001139039,-0.004294036,0.013226208,0.030050817,-0.00130554,10
967,0.000556896,-0.004260295,0.001069024,-0.003955075,0.001220435,-0.001903468,0.001029416,-6.21E-05,-1.07E-05,-0.001523886,4
968,0.002279182,-0.017659108,-0.000654306,-0.006117097,0.002386307,-0.004447045,0.002102376,-4.59E-05,0.0001099,-0.000724662,3
969,0.002141766,-0.01440651,0.005273888,-0.015082634,0.004030059,-0.006916403,0.003154412,-0.000129561,-0.000154128,-0.002476347,3
970,0.017403333,-0.000163188,0.000796604,-0.005027589,-0.028556661,0.001908451,-0.002960603,0.009135573,-0.012674715,-0.001116035,10
971,0.001367219,-0.009987406,0.003665922,-0.010527424,0.003283293,-0.004245801,0.00258972,-0.00016864,-5.26E-05,-0.00232878,3
972,0.004462141,-0.00049615,0.000511715,-0.002780427,-0.011872107,-0.000106104,-0.010016581,0.002241197,0.002551624,-0.000347815,10
973,0.016329193,-0.000669637,0.001052017,-0.006061122,-0.025995358,-0.000191035,-0.021615795,0.004822551,0.010731319,-0.00060188,10
974,0.008080391,-0.000107438,0.000804467,-0.001965761,-0.009117328,0.000217681,-0.004920982,-0.001639848,-0.002421987,-0.000225613,4
975,0.001585256,-0.003614915,0.001340564,-0.004006612,-0.000137393,-0.001248722,-0.001077825,-0.000231626,-0.000416426,0.00085038,4
976,0.008702976,-0.000884807,0.000607538,-0.004122323,-0.01862284,0.000354863,-0.013438968,0.001399234,-0.001405894,-0.000967959,10
977,0.001298574,-0.007877227,0.002481427,-0.007887764,0.002274536,-0.003321795,0.001959001,0.00026739,-0.000133313,-0.000675217,3
978,0.00185046,-0.012838532,0.000899293,-0.006568034,0.00196818,-0.003868082,0.001337076,-6.56E-06,5.43E-05,-2.46E-05,3
979,0.005895492,0.000307886,0.000125002,-0.001121857,-0.007635089,0.000765503,0.002817226,0.019104214,-0.007349911,-7.50E-05,4
980,0.002112321,-0.018902757,0.025386645,0.010430933,0.000471755,-0.00266188,0.001423717,-2.79E-05,-6.21E-05,-0.000735567,3
981,0.003305445,-0.011847344,0.00480906,-0.012097608,0.00061758,-0.005823072,-0.000919613,0.000321233,0.000590038,0.013605672,3
982,0.000810165,-0.004054847,0.001423173,-0.00449903,0.000707767,-0.002159536,0.000332838,7.87E-05,2.69E-05,-0.001012519,4
983,0.00949808,0.000931903,9.04E-05,-0.001308993,-0.012107952,0.001178103,-0.001956717,0.006468417,0.010080053,-0.001128955,10
984,0.001455919,-0.013254043,-0.002633241,-0.001168512,0.001275084,-0.002624397,0.001367582,-9.05E-05,3.30E-05,3.53E-05,4
985,0.001685551,-0.010371476,0.003548024,-0.011000275,0.002589851,-0.004759662,0.002228382,-0.000170897,3.69E-05,-0.002257888,3
986,0.004673851,-0.003219939,0.001300785,-0.004699471,-0.006238601,-0.00128683,-0.004407018,0.00339547,0.001763635,-0.000179915,4
987,0.002851634,-0.015474932,-0.001602162,-0.003220743,0.000531652,-0.003550208,-0.000379233,-0.000140442,-0.000193237,0.024060474,4
988,0.012817523,0.000179547,0.000602437,-0.004202482,-0.024162827,0.001067279,-0.013305161,0.003077621,0.001976813,-0.001196116,10
989,0.000887036,-0.006421912,0.002096483,-0.006254564,0.001874462,-0.003127895,0.001561262,-6.46E-05,3.85E-05,-0.001174437,4
990,0.054869162,0.010419188,-0.002434746,0.010332145,0.039359325,-0.002120059,0.006033733,0.050050386,0.037162346,-0.000670971,10
991,0.005064959,-0.018682261,0.002860778,-0.013862363,0.001480211,-0.007574998,-0.000843443,-0.000598947,-0.000909394,-0.001690078,3
992,0.001318265,-0.002197044,0.00084842,-0.00247738,-0.000477493,-0.001016605,-0.001126495,-0.00018864,-0.000344259,0.000443403,4
993,0.001337781,-0.010036705,0.003340562,-0.009968434,0.003183022,-0.004156035,0.002475517,-0.000145252,-9.29E-05,-0.002547208,3
994,0.001597496,-0.001756487,0.000791503,-0.002452408,-0.002672645,-0.000708386,-0.002236769,0.00046545,0.00118344,-0.000212849,4
995,0.002545526,-0.023478141,0.04663354,0.01997206,0.000109265,-0.002501626,0.001701325,-6.36E-05,1.35E-05,-0.002888612,3
996,0.002708375,-0.020306511,-0.000399051,-0.008600258,0.002813308,-0.005018364,0.002432065,-5.87E-05,9.50E-05,-0.002103682,3
997,0.001733522,-0.013144903,-0.01155351,0.014079104,-0.003952379,0.002640245,-0.002843305,0.000433079,0.000344377,0.000871653,4
998,0.013919794,0.000417623,0.000641273,-0.004386365,-0.02495359,0.000614711,-0.016749054,0.002517829,0.011864926,-0.000306695,10
999,7.77E-05,-0.000262583,0.000120284,-0.000436771,-8.08E-05,0.000108579,-0.000194528,1.71E-05,1.31E-06,-0.000103833,4
1000,0.001268815,-0.008046357,0.003084075,-0.009035263,0.003115002,0.008904556,8.90E-06,6.13E-05,9.70E-06,-0.001025778,4
1001,0.002574638,-0.018105499,0.006361061,-0.019105552,0.006175518,0.00241067,0.003138192,-0.000141531,-9.03E-05,-0.004006145,3
1002,0.001198836,-0.007975099,0.00284533,-0.009314018,0.003414308,0.013678405,-0.000329313,7.11E-05,6.14E-05,-0.001854053,4
1003,0.001534871,-0.012238219,0.018123729,-0.001077918,0.002869188,0.007903197,0.000753887,-0.000135422,-0.00017204,-0.001237989,4
1004,0.01060316,-0.001414222,0.001140492,-0.006130995,-0.027549271,0.000562945,-0.016429395,0.002493877,-0.005282565,-0.00138999,10
1005,0.00256513,-0.016298412,0.005776876,-0.016137379,0.004183923,-0.007010907,0.003290214,-0.000195738,9.06E-05,-0.001213721,3
1006,0.00127098,-0.008088934,0.002614469,-0.008097508,0.002031733,-0.002843902,0.001310202,6.37E-05,-3.66E-05,-0.001796934,3
1007,6.05E-05,-0.000180159,7.66E-05,-0.000258466,-4.75E-05,-0.000114249,-1.36E-05,0.000130199,-3.96E-05,0.00022755,4
1008,0.002660473,-0.008733881,0.003156184,-0.009082204,-0.001797157,-0.004132226,-0.001963934,0.000433424,0.000808265,0.000728948,3
1009,0.007672331,-0.096763066,-0.077726665,0.092767807,-0.011771694,0.014721297,-0.005296751,-2.06E-05,0.000247027,0.003831879,8
1010,0.001694992,-0.004866246,0.001647954,-0.005249953,0.000221694,-0.002179427,-0.000647598,-0.000187168,-0.000333728,0.000748079,4
1011,0.00674801,-0.003979302,0.001721989,-0.006461527,-0.010590956,-0.002053876,-0.011620248,0.001291611,0.001112518,0.001290052,10
1012,0.001504424,-0.013471018,-0.002252908,-0.00190805,0.002254796,0.009020459,1.86E-05,-7.09E-05,-6.52E-05,0.000148726,4
1013,0.001478562,-0.010848115,0.00318575,-0.010456358,0.003002411,-0.005366602,0.002719495,-3.90E-05,-4.06E-07,-0.002010316,3
1014,0.001786667,-0.004322463,0.001543721,-0.004726714,-0.000200257,-0.002194205,-0.001034951,-0.0002259,-0.000387004,0.000396848,4
1015,0.001781601,-0.013432643,0.004089472,-0.01324918,0.004163675,-0.005406436,0.003430662,-0.000193666,-1.09E-06,-0.003299294,3
1016,0.001106787,-0.00564809,0.00149574,-0.005897111,0.000944488,-0.002587151,0.000768376,2.30E-05,0.000332246,-0.000913862,4
1017,0.000898,-0.005765398,0.002051777,-0.005995333,0.001453197,-0.002718153,0.001102691,8.37E-05,-3.33E-05,-0.00121825,4
1018,0.000784926,-0.004544457,0.001516322,-0.005062216,0.000984332,-0.00223216,0.000760382,4.48E-05,2.32E-05,-0.000712616,4
1019,0.001985596,-0.013902013,0.005443016,-0.01443358,0.00428836,-0.006447356,0.003367296,-0.000192086,3.43E-05,0.004444763,3
1020,0.00231887,-0.013400345,0.004699779,-0.014972151,0.003118951,-0.006734838,0.002887267,-0.000276606,-3.16E-05,0.001837826,3
1021,0.002400722,-0.00603336,0.002289652,-0.00683225,-0.000256748,-0.002550157,-0.001825505,0.000611869,0.00031815,0.047396552,4
1022,0.001307259,-0.009361392,0.003786265,-0.011545971,0.005135685,0.021736483,-0.00036632,-4.48E-08,9.49E-05,-0.001100977,4
1023,0.00222245,-0.012759102,0.004766736,-0.013687078,0.002719852,-0.006137392,0.002147733,-3.60E-05,-9.98E-06,-0.00141688,3
1024,0.000526668,-0.003716956,0.00123708,-0.003677197,0.001096809,-0.001866572,0.000851664,-7.08E-05,-3.22E-05,0.000721026,4
1025,0.002098699,-0.006758422,0.002783866,-0.006727366,0.000463625,-0.003100768,-0.000639944,-0.000168514,-0.000346642,5.80E-05,4
1026,0.000456688,-0.002932809,0.000902324,-0.002534783,0.000605767,-0.00095805,0.000368882,1.12E-05,1.79E-05,-0.000367574,4
1027,0.001205719,-0.008120396,0.003134795,-0.008451779,0.002261288,-0.004204529,0.001774201,-0.000127988,-6.90E-05,0.005673205,3
1028,0.001783311,-0.005349742,0.002148652,-0.005634998,0.000362801,-0.002229494,-0.000640838,-0.000252815,-0.000429193,0.000254654,4
1029,0.000885727,-0.005593236,0.001848998,-0.005253413,0.001144359,-0.002157439,0.000840318,3.90E-05,-8.91E-05,-0.000957282,4
1030,0.012477714,-0.000454002,0.000933638,-0.006083374,-0.03353169,0.001158907,-0.019297194,-0.001319965,-0.011391158,-0.000981826,10
1031,0.001959952,-0.002671747,0.000906351,-0.00292683,0.000620908,-0.001080973,0.007107936,0.01286052,-0.007420276,-0.000810766,4
1032,2.37E-05,-4.33E-05,1.73E-05,-6.86E-05,-5.72E-05,-2.73E-05,-1.58E-05,0.000102464,-5.58E-05,-1.83E-05,4
1033,0.001001621,-0.006075978,0.002138839,-0.006613735,0.001536076,-0.002379483,0.000915471,1.03E-05,-8.95E-05,-0.001090841,4
1034,0.001937946,-0.005761762,0.001981977,-0.006311929,0.000270946,-0.002889137,-0.000692318,-0.000213598,-0.000380103,-3.45E-05,4
1035,0.001357761,-0.009356319,0.003016329,-0.009074022,0.002539013,-0.005027407,0.002207195,-1.94E-06,5.63E-05,2.51E-05,3
1036,0.001750974,-0.004779705,0.001893541,-0.005205047,0.000115864,-0.002142583,-0.000827051,-0.000238048,-0.000401807,0.000183089,4
1037,0.023760449,0.001402026,0.000378869,-0.001428631,-0.002873489,-0.000209701,0.001680555,-0.018276045,-0.009922902,1.77E-05,4
1038,0.00334713,-0.019527678,-0.002529147,-0.004282834,0.001028641,-0.003978259,0.000220628,-0.000261014,-0.000216327,-0.001627623,3
1039,0.002327924,-0.009533168,0.003298424,-0.009734341,0.001723744,-0.004172247,0.000447391,-0.000287654,-0.000456572,0.000401122,3
1040,0.001671225,-0.012549273,0.003759733,-0.012724025,0.003971141,-0.00586504,0.003415304,-0.000113016,0.000143903,-0.003885927,3
1041,0.008530101,0.000176346,0.000335305,-0.00273624,-0.017285691,0.000787685,-0.009292573,0.004954025,-0.000267937,-0.000855601,10
1042,0.000917656,-0.00608874,0.001985501,-0.005740959,0.001586273,-0.002527689,0.00131551,-0.00015213,-1.80E-05,-0.001020128,4
1043,0.001683897,-0.014860522,-0.005782647,0.003545724,0.000103197,-0.001211496,0.000489546,7.85E-05,5.90E-05,0.001969245,4
1044,0.000599794,-0.003655435,0.001303247,-0.004034571,0.001067266,-0.000942063,0.000508554,-0.000103608,-0.00012384,-0.000915092,4
1045,0.002079867,-0.004343593,0.00197467,-0.004750486,-0.002588247,-0.002177694,-0.001582871,0.000621724,0.000134508,-0.000829092,4
1046,0.002084111,-0.01760012,-0.000746584,-0.007157325,0.003030599,-0.004638658,0.002972278,-5.49E-05,8.53E-05,-0.002855727,3
